age,job,marital,education,default,housing,loan,channel,month,day_of_week,cur_campaign_cnt,prev_campaign_days,prev_campaign_cnt,prev_campaign_outcome,deposit
30,services,single,high school,no,yes,no,app,jun,mon,2,,0,nonexistent,1
34,trade,married,other,no,yes,no,app,jun,mon,2,,0,nonexistent,0
57,unemployed,married,other,no,yes,no,app,jun,mon,1,,0,nonexistent,1
57,unemployed,married,other,no,no,no,app,jun,mon,1,,0,nonexistent,1
24,student,single,unknown,no,yes,no,app,jun,mon,1,,0,nonexistent,1
24,trade,single,unknown,no,no,yes,app,jun,mon,1,,0,nonexistent,1
41,unemployed,single,other,no,no,no,app,jun,mon,1,,0,nonexistent,0
29,other,married,high school,no,no,no,app,jun,mon,1,,1,failure,1
24,other,single,undergraduate,no,yes,yes,app,jun,mon,1,,0,nonexistent,0
25,other,single,high school,no,no,no,app,jun,mon,1,,0,nonexistent,0
28,other,single,undergraduate,no,yes,no,app,jun,mon,1,,0,nonexistent,0
52,self-employed,married,undergraduate,no,yes,no,app,jun,mon,1,3.0,1,success,1
22,services,single,high school,no,yes,no,push,jun,mon,2,,0,nonexistent,0
23,other,single,undergraduate,no,no,no,app,jun,mon,1,,1,failure,0
26,technology,single,graduate/professional,no,no,no,app,jun,mon,1,,1,failure,0
43,other,married,undergraduate,no,no,no,app,jun,mon,1,,1,failure,0
32,technology,married,undergraduate,no,no,no,app,jun,mon,1,,0,nonexistent,0
30,technology,married,undergraduate,no,no,no,app,jun,mon,1,,0,nonexistent,0
29,other,single,high school,no,yes,yes,app,jun,mon,2,,0,nonexistent,1
34,trade,married,other,no,yes,no,app,jun,mon,2,,0,nonexistent,0
25,technology,single,graduate/professional,no,yes,no,app,jun,mon,1,,0,nonexistent,0
42,education,single,undergraduate,no,unknown,unknown,app,jun,mon,4,,0,nonexistent,0
26,other,married,high school,no,no,no,app,jun,mon,1,,0,nonexistent,0
21,other,single,high school,no,no,no,app,jun,mon,1,,0,nonexistent,1
22,student,single,unknown,no,no,no,app,jun,mon,1,,0,nonexistent,0
38,other,single,undergraduate,no,yes,no,app,jun,mon,3,,0,nonexistent,0
25,other,single,graduate/professional,no,yes,no,app,jun,mon,2,,0,nonexistent,0
37,technology,married,graduate/professional,no,no,no,app,jun,mon,1,,0,nonexistent,1
49,unemployed,married,graduate/professional,no,yes,no,app,jun,tue,3,,0,nonexistent,0
35,education,married,undergraduate,no,no,no,app,jun,tue,2,,0,nonexistent,1
53,retail,married,other,no,no,yes,app,jun,tue,2,,0,nonexistent,1
29,services,single,graduate/professional,no,yes,no,push,jun,tue,2,,0,nonexistent,0
53,retail,married,other,no,yes,no,app,jun,tue,2,,0,nonexistent,1
57,other,married,undergraduate,no,no,no,app,jun,tue,1,,0,nonexistent,0
56,other,married,undergraduate,no,yes,no,app,jun,tue,1,,0,nonexistent,0
48,retail,married,high school,no,no,no,app,jun,tue,1,,0,nonexistent,0
40,unemployed,single,other,no,no,no,app,jun,tue,1,,0,nonexistent,1
43,other,married,undergraduate,no,yes,no,app,jun,tue,1,,0,nonexistent,0
39,trade,married,other,no,yes,no,app,jun,tue,1,,0,nonexistent,0
35,education,married,undergraduate,no,yes,no,app,jun,tue,1,,0,nonexistent,0
50,self-employed,married,graduate/professional,no,yes,no,app,jun,tue,1,,1,failure,0
25,other,married,undergraduate,no,yes,no,push,jun,tue,1,,0,nonexistent,0
40,unemployed,single,other,no,no,no,app,jun,tue,2,,0,nonexistent,0
46,other,single,undergraduate,no,no,no,app,jun,tue,1,,0,nonexistent,0
49,unemployed,married,graduate/professional,no,no,no,app,jun,tue,1,,0,nonexistent,0
43,other,married,undergraduate,no,yes,no,push,jun,tue,1,,0,nonexistent,0
58,retired,married,other,no,yes,no,app,jun,tue,2,,0,nonexistent,0
55,education,married,undergraduate,no,yes,no,app,jun,tue,3,,0,nonexistent,1
44,unemployed,single,other,no,no,no,app,jun,tue,2,,0,nonexistent,0
31,technology,married,graduate/professional,no,yes,no,app,jun,tue,3,11.0,2,failure,0
57,retired,married,other,no,yes,yes,app,jun,tue,3,,0,nonexistent,1
36,technology,single,graduate/professional,no,yes,no,app,jun,tue,2,,0,nonexistent,0
44,unemployed,single,other,no,yes,no,push,jun,tue,2,,0,nonexistent,0
25,technology,married,graduate/professional,no,yes,no,app,jun,tue,4,,1,failure,1
24,other,single,undergraduate,no,yes,no,app,jun,wed,3,,1,failure,0
32,other,single,undergraduate,no,yes,yes,app,jun,wed,2,,1,failure,0
26,self-employed,single,undergraduate,no,yes,no,app,jun,wed,2,,0,nonexistent,0
40,self-employed,single,undergraduate,no,no,yes,app,jun,wed,4,,0,nonexistent,0
29,unemployed,single,other,no,no,yes,app,jun,wed,3,3.0,2,success,1
28,student,single,unknown,no,no,no,app,jun,wed,4,,0,nonexistent,0
24,other,single,undergraduate,no,yes,no,app,jun,wed,7,,1,failure,0
32,services,married,graduate/professional,no,no,no,app,jun,wed,6,,0,nonexistent,0
34,other,married,undergraduate,no,no,no,push,jun,wed,4,,0,nonexistent,0
25,student,single,undergraduate,no,yes,yes,app,jun,thu,2,,0,nonexistent,1
56,self-employed,married,undergraduate,no,yes,no,push,jun,thu,15,,0,nonexistent,0
29,other,single,undergraduate,no,no,yes,app,jun,thu,4,,0,nonexistent,1
56,self-employed,married,undergraduate,no,yes,no,app,jun,thu,3,,0,nonexistent,0
56,self-employed,married,undergraduate,no,no,no,app,jun,thu,3,,0,nonexistent,0
53,other,married,undergraduate,no,no,yes,push,jun,thu,10,,0,nonexistent,1
27,business,single,undergraduate,no,no,no,app,jun,thu,2,,1,failure,0
49,other,married,undergraduate,no,no,no,app,jun,thu,2,,0,nonexistent,1
25,student,single,undergraduate,no,no,yes,push,jun,thu,6,,1,failure,1
32,technology,married,high school,no,no,yes,app,jun,fri,4,,1,failure,0
47,technology,married,graduate/professional,no,yes,no,app,jun,fri,5,,1,failure,0
32,technology,married,high school,no,yes,no,push,jun,fri,5,,1,failure,1
39,student,single,unknown,no,yes,no,app,jun,fri,3,,0,nonexistent,1
31,technology,single,undergraduate,no,yes,yes,app,jun,fri,5,,0,nonexistent,0
38,services,married,other,no,no,no,app,jun,fri,2,,0,nonexistent,0
38,services,married,other,no,no,yes,push,jun,fri,2,,0,nonexistent,0
40,education,married,undergraduate,no,yes,no,app,jun,mon,3,,0,nonexistent,1
25,other,married,undergraduate,no,yes,no,app,jun,mon,3,,0,nonexistent,0
55,other,married,high school,no,yes,no,app,jun,mon,5,,1,failure,0
58,retired,married,graduate/professional,no,yes,yes,push,jun,mon,2,,0,nonexistent,0
48,other,married,undergraduate,no,yes,no,app,jun,mon,1,,1,failure,0
60,retired,divorced,other,no,no,no,app,jun,mon,5,,0,nonexistent,0
55,trade,married,other,no,no,no,app,jun,mon,2,,0,nonexistent,0
47,retail,single,graduate/professional,no,yes,no,app,jun,mon,1,3.0,1,success,0
40,trade,married,graduate/professional,no,no,no,push,jun,mon,1,,1,failure,1
53,other,married,undergraduate,no,no,yes,app,jun,mon,1,,0,nonexistent,0
50,other,married,undergraduate,no,no,no,app,jun,mon,1,3.0,1,success,1
42,other,single,undergraduate,no,yes,no,app,jun,mon,3,,0,nonexistent,0
41,technology,divorced,undergraduate,no,no,no,app,jun,mon,1,,0,nonexistent,0
32,technology,single,graduate/professional,no,no,no,app,jun,mon,1,,0,nonexistent,0
32,technology,single,graduate/professional,no,yes,yes,app,jun,mon,1,,0,nonexistent,0
49,technology,single,graduate/professional,no,yes,no,app,jun,mon,1,3.0,1,success,0
45,other,married,other,no,yes,no,push,jun,mon,2,,0,nonexistent,0
39,other,married,undergraduate,no,no,no,app,jun,mon,1,,0,nonexistent,0
39,other,married,undergraduate,no,no,no,app,jun,mon,1,,1,failure,1
51,other,married,undergraduate,no,no,no,push,jun,mon,3,,0,nonexistent,0
24,student,single,unknown,no,yes,yes,app,jun,tue,1,,1,failure,0
36,other,single,high school,no,yes,no,app,jun,tue,1,,1,failure,0
45,technology,married,graduate/professional,no,yes,yes,app,jun,tue,1,,0,nonexistent,0
30,student,single,unknown,no,no,no,app,jun,tue,3,,0,nonexistent,0
36,services,married,undergraduate,no,no,yes,app,jun,tue,2,3.0,1,success,1
47,trade,married,graduate/professional,no,no,yes,app,jun,tue,2,,0,nonexistent,0
45,self-employed,single,other,no,yes,no,app,jun,tue,1,,0,nonexistent,0
24,technology,single,graduate/professional,no,no,no,app,jun,tue,1,4.0,1,success,1
47,other,married,undergraduate,no,yes,yes,app,jun,tue,1,,0,nonexistent,0
38,technology,single,undergraduate,no,yes,no,app,jun,tue,1,,0,nonexistent,0
45,technology,divorced,undergraduate,no,no,no,app,jun,tue,1,,0,nonexistent,0
42,services,married,undergraduate,no,unknown,unknown,app,jun,tue,1,,1,failure,0
37,business,married,undergraduate,no,yes,no,app,jun,tue,1,,0,nonexistent,0
38,other,single,undergraduate,no,no,no,app,jun,tue,1,,0,nonexistent,0
38,other,single,undergraduate,no,yes,no,push,jun,tue,1,,0,nonexistent,0
36,business,single,other,no,no,no,app,jun,tue,1,,0,nonexistent,1
36,business,single,other,no,no,no,app,jun,tue,1,,0,nonexistent,0
31,trade,single,high school,no,yes,no,app,jun,tue,1,,0,nonexistent,0
64,education,married,undergraduate,no,no,no,app,jun,tue,1,,0,nonexistent,1
33,retail,married,undergraduate,no,no,no,app,jun,tue,1,,0,nonexistent,1
50,other,married,high school,no,no,no,app,jul,wed,3,,0,nonexistent,1
51,retired,married,other,no,no,no,app,jul,wed,1,13.0,1,success,0
56,education,married,graduate/professional,no,no,no,app,jul,wed,2,,0,nonexistent,0
59,other,married,undergraduate,no,yes,yes,app,jul,wed,1,,0,nonexistent,0
55,education,married,undergraduate,no,no,yes,app,jul,wed,2,3.0,1,success,1
51,other,single,high school,no,yes,no,push,jul,wed,1,,0,nonexistent,1
61,other,married,undergraduate,no,yes,yes,push,jul,wed,4,,0,nonexistent,1
24,self-employed,single,unknown,no,no,yes,app,jul,thu,2,,0,nonexistent,1
51,retail,married,other,no,yes,yes,app,jul,thu,1,,1,failure,0
34,other,married,undergraduate,no,yes,no,push,jul,thu,3,,0,nonexistent,0
45,other,married,undergraduate,no,no,no,app,jul,thu,1,,0,nonexistent,0
45,other,married,undergraduate,no,no,no,app,jul,thu,1,,0,nonexistent,1
45,other,married,undergraduate,no,no,no,app,jul,thu,1,,0,nonexistent,1
50,other,married,undergraduate,no,no,no,app,jul,thu,1,,0,nonexistent,1
60,other,married,undergraduate,no,yes,no,push,jul,thu,1,,0,nonexistent,1
59,trade,divorced,other,no,yes,no,app,jul,thu,1,,0,nonexistent,1
59,trade,divorced,other,no,no,no,app,jul,thu,1,,0,nonexistent,1
58,retired,married,graduate/professional,no,no,yes,app,jul,thu,1,3.0,1,success,0
63,retired,divorced,undergraduate,no,yes,yes,app,jul,thu,1,,1,failure,0
51,technology,married,graduate/professional,no,no,no,app,jul,thu,1,13.0,1,success,1
46,other,single,undergraduate,no,yes,no,app,jul,thu,1,,0,nonexistent,1
46,business,married,undergraduate,no,yes,no,app,jul,thu,1,,0,nonexistent,1
43,technology,single,undergraduate,no,no,no,app,jul,thu,1,,0,nonexistent,0
51,technology,married,undergraduate,no,yes,no,app,jul,thu,1,,0,nonexistent,0
54,education,married,unknown,no,yes,no,app,jul,thu,1,,1,failure,0
56,business,married,unknown,no,yes,no,app,jul,thu,1,,0,nonexistent,0
63,retired,divorced,undergraduate,no,no,yes,app,jul,thu,1,,1,failure,0
60,retail,married,other,no,yes,no,app,jul,thu,1,,0,nonexistent,0
38,technology,single,undergraduate,no,yes,no,app,jul,thu,1,,0,nonexistent,0
47,retail,married,other,unknown,no,yes,app,jul,thu,1,,0,nonexistent,0
58,technology,married,undergraduate,unknown,yes,no,app,jul,thu,1,,0,nonexistent,0
32,self-employed,single,undergraduate,no,no,no,app,jul,thu,1,,2,failure,0
32,self-employed,single,undergraduate,no,yes,no,app,jul,thu,1,14.0,1,success,1
36,unemployed,married,other,no,no,no,app,jul,thu,1,,0,nonexistent,0
29,technology,married,graduate/professional,no,no,no,app,jul,thu,2,,1,failure,0
56,business,married,unknown,no,yes,no,app,jul,thu,2,,0,nonexistent,1
32,self-employed,single,undergraduate,no,no,no,app,jul,thu,2,,0,nonexistent,1
50,other,married,undergraduate,no,yes,no,app,jul,thu,5,,0,nonexistent,1
60,retail,married,other,no,yes,no,app,jul,thu,2,5.0,2,success,1
51,technology,married,graduate/professional,no,yes,no,app,jul,thu,2,,1,failure,1
46,other,divorced,high school,no,yes,no,push,jul,thu,1,,0,nonexistent,1
57,retired,divorced,other,no,yes,no,app,jul,fri,2,,0,nonexistent,1
56,other,divorced,unknown,no,yes,no,push,jul,fri,2,,0,nonexistent,1
21,unemployed,single,high school,no,yes,no,app,jul,fri,1,,0,nonexistent,1
29,other,single,high school,no,no,no,app,jul,fri,1,,0,nonexistent,1
36,other,married,high school,no,yes,no,app,jul,fri,1,,1,failure,0
47,trade,married,graduate/professional,no,yes,no,app,jul,fri,1,,0,nonexistent,1
29,technology,single,undergraduate,no,no,no,app,jul,fri,6,,0,nonexistent,1
57,unknown,married,other,no,no,no,app,jul,fri,1,,0,nonexistent,0
48,other,divorced,undergraduate,no,yes,no,app,jul,fri,2,,0,nonexistent,1
35,other,single,high school,no,yes,no,app,jul,fri,2,14.0,2,failure,0
56,retired,married,high school,no,yes,no,app,jul,fri,1,,0,nonexistent,0
30,other,married,undergraduate,no,no,no,app,jul,fri,2,,0,nonexistent,1
57,retired,divorced,other,no,no,no,app,jul,fri,3,,0,nonexistent,0
53,technology,married,high school,no,yes,no,app,jul,fri,3,,0,nonexistent,0
33,other,single,undergraduate,no,no,no,app,jul,fri,1,,0,nonexistent,1
29,technology,single,undergraduate,no,yes,no,app,jul,fri,1,,0,nonexistent,0
47,technology,married,graduate/professional,no,no,no,push,jul,fri,2,,0,nonexistent,0
28,other,single,undergraduate,no,yes,no,app,jul,fri,2,,0,nonexistent,0
75,retired,married,other,no,yes,yes,app,jul,fri,2,,0,nonexistent,0
58,other,married,high school,no,yes,no,app,jul,fri,4,,1,failure,0
34,other,married,high school,no,no,no,app,jul,fri,7,,0,nonexistent,0
35,technology,married,undergraduate,no,yes,no,app,jul,fri,2,,0,nonexistent,0
56,retired,married,high school,no,yes,yes,app,jul,fri,2,,0,nonexistent,1
46,other,single,undergraduate,no,yes,no,app,jul,mon,5,,0,nonexistent,0
43,business,single,unknown,no,no,no,app,jul,mon,3,,1,failure,0
31,other,single,undergraduate,no,yes,no,app,jul,mon,4,,0,nonexistent,1
25,student,single,unknown,no,no,no,push,jul,mon,3,,0,nonexistent,0
30,other,single,undergraduate,no,no,yes,app,jul,mon,2,,0,nonexistent,0
23,student,single,high school,no,no,no,app,jul,mon,3,,0,nonexistent,1
37,other,married,undergraduate,no,yes,no,app,jul,mon,2,,0,nonexistent,1
28,services,single,undergraduate,no,yes,no,app,jul,mon,4,,0,nonexistent,1
53,other,married,high school,no,no,no,app,jul,tue,1,,1,failure,1
33,education,married,undergraduate,no,yes,no,app,jul,tue,1,,0,nonexistent,1
41,other,married,undergraduate,no,yes,no,app,jul,tue,1,,1,failure,0
38,other,married,undergraduate,no,yes,no,app,jul,tue,1,,0,nonexistent,0
42,other,divorced,undergraduate,no,no,no,app,jul,tue,1,,0,nonexistent,0
37,other,married,high school,no,no,no,app,jul,tue,1,,0,nonexistent,0
25,student,single,unknown,unknown,yes,no,app,jul,tue,1,,0,nonexistent,1
50,other,married,high school,no,yes,no,app,jul,tue,2,,1,failure,0
46,other,divorced,high school,no,unknown,unknown,app,jul,tue,1,,0,nonexistent,1
30,self-employed,single,undergraduate,no,yes,no,app,jul,tue,1,,0,nonexistent,0
26,services,single,high school,no,yes,no,app,jul,tue,1,13.0,1,success,1
31,services,single,undergraduate,no,no,no,push,jul,tue,2,,1,failure,0
25,student,single,high school,no,yes,no,app,jul,tue,1,,1,failure,0
29,unemployed,single,undergraduate,no,yes,no,app,jul,tue,1,,0,nonexistent,0
26,unemployed,single,high school,no,yes,no,app,jul,tue,1,,0,nonexistent,0
23,student,single,high school,no,yes,no,app,jul,tue,2,13.0,1,success,1
26,services,single,high school,no,no,no,app,jul,tue,2,,0,nonexistent,1
46,other,divorced,high school,no,no,no,app,jul,tue,1,,0,nonexistent,0
45,technology,married,high school,no,no,no,app,jul,tue,1,,0,nonexistent,0
26,services,single,high school,no,yes,no,app,jul,tue,1,,0,nonexistent,0
23,student,single,high school,no,no,no,app,jul,tue,1,,1,failure,1
42,trade,married,high school,no,yes,no,app,jul,tue,1,,0,nonexistent,0
31,technology,married,undergraduate,no,no,no,app,jul,tue,1,,0,nonexistent,0
38,technology,single,undergraduate,no,yes,no,app,jul,tue,1,,0,nonexistent,0
26,student,single,high school,no,yes,no,app,jul,tue,1,,0,nonexistent,0
27,other,single,unknown,no,yes,no,push,jul,tue,1,,0,nonexistent,1
25,student,single,unknown,no,no,no,app,jul,tue,1,,0,nonexistent,0
33,other,married,high school,no,no,no,push,jul,tue,1,,0,nonexistent,1
27,other,single,undergraduate,no,no,no,app,jul,tue,1,,0,nonexistent,0
40,other,married,undergraduate,no,yes,no,app,jul,tue,1,,0,nonexistent,1
44,technology,single,graduate/professional,no,yes,no,app,jul,tue,2,,0,nonexistent,0
31,other,single,high school,no,yes,no,app,jul,wed,1,,1,failure,1
42,technology,married,undergraduate,no,no,no,app,jul,wed,1,,1,failure,1
47,education,married,undergraduate,no,yes,no,app,jul,wed,1,,0,nonexistent,0
42,other,single,undergraduate,no,no,no,app,jul,wed,2,,0,nonexistent,1
29,technology,married,undergraduate,no,yes,no,app,jul,wed,2,,0,nonexistent,1
68,retired,married,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
50,technology,married,graduate/professional,no,no,no,app,jul,wed,1,,0,nonexistent,0
45,other,married,undergraduate,no,no,no,app,jul,wed,1,13.0,1,success,0
24,student,single,high school,no,no,no,app,jul,wed,1,,1,failure,0
41,other,married,undergraduate,no,yes,no,app,jul,wed,1,,1,failure,0
44,technology,married,graduate/professional,no,yes,no,app,jul,wed,2,,0,nonexistent,0
20,student,single,high school,no,no,no,app,jul,wed,1,,1,failure,0
45,other,married,undergraduate,no,yes,no,app,jul,wed,1,,0,nonexistent,0
20,student,single,high school,no,no,no,app,jul,wed,1,,0,nonexistent,0
20,student,single,high school,no,yes,no,app,jul,wed,1,,0,nonexistent,1
28,unemployed,single,undergraduate,no,unknown,unknown,push,jul,wed,1,,0,nonexistent,0
36,technology,single,high school,no,yes,no,app,jul,wed,1,,1,failure,0
69,services,married,unknown,no,no,no,push,jul,wed,2,,0,nonexistent,0
30,self-employed,single,undergraduate,no,yes,no,app,jul,wed,3,,0,nonexistent,0
44,trade,single,unknown,no,yes,no,push,jul,wed,1,,0,nonexistent,1
43,other,divorced,undergraduate,no,no,no,app,jul,wed,1,,0,nonexistent,0
42,trade,married,other,no,yes,no,app,jul,wed,1,,0,nonexistent,0
42,other,single,undergraduate,no,yes,yes,app,jul,wed,1,,0,nonexistent,0
32,other,single,graduate/professional,no,yes,no,app,jul,wed,1,,0,nonexistent,0
27,student,single,high school,no,no,yes,app,jul,wed,2,,1,failure,0
42,technology,married,undergraduate,no,no,yes,app,jul,wed,2,,0,nonexistent,0
32,other,single,undergraduate,no,yes,no,app,jul,wed,5,,0,nonexistent,1
59,other,married,high school,no,yes,no,app,jul,wed,2,,0,nonexistent,0
40,technology,married,high school,no,yes,no,app,jul,wed,3,3.0,1,success,0
26,other,single,undergraduate,no,yes,no,app,jul,wed,1,,0,nonexistent,1
36,technology,married,graduate/professional,no,yes,no,app,jul,wed,3,,0,nonexistent,0
32,other,single,undergraduate,no,yes,no,app,jul,wed,3,,0,nonexistent,1
38,other,married,high school,no,yes,yes,push,jul,wed,3,,0,nonexistent,0
29,student,single,high school,no,yes,no,app,jul,thu,2,,0,nonexistent,1
33,technology,single,undergraduate,no,yes,no,app,jul,thu,2,,0,nonexistent,0
32,other,single,undergraduate,no,yes,no,app,jul,thu,4,,0,nonexistent,0
23,trade,single,high school,no,no,no,app,jul,fri,2,,0,nonexistent,1
32,other,single,undergraduate,no,yes,no,push,jul,fri,4,,0,nonexistent,0
23,technology,single,graduate/professional,no,yes,no,push,jul,fri,4,,0,nonexistent,1
29,technology,single,unknown,no,yes,yes,app,jul,mon,3,,0,nonexistent,0
51,education,divorced,undergraduate,no,yes,no,push,jul,wed,2,,0,nonexistent,0
26,other,single,undergraduate,no,yes,no,app,jul,wed,2,,0,nonexistent,0
51,education,divorced,undergraduate,no,no,no,app,jul,wed,7,,1,failure,0
45,other,married,undergraduate,no,yes,no,push,jul,thu,3,,0,nonexistent,0
27,education,single,undergraduate,no,yes,no,app,jul,mon,2,,0,nonexistent,1
37,services,married,high school,no,yes,no,app,jul,mon,2,,0,nonexistent,0
27,technology,single,undergraduate,no,yes,no,app,jul,mon,3,,0,nonexistent,0
36,other,married,high school,no,yes,no,push,jul,tue,7,,0,nonexistent,0
53,education,married,unknown,no,yes,yes,push,jul,tue,6,,0,nonexistent,0
35,business,married,high school,no,no,no,app,jul,wed,4,,0,nonexistent,1
33,other,divorced,undergraduate,no,no,yes,app,jul,thu,3,,0,nonexistent,0
27,student,single,high school,no,no,no,app,jul,thu,3,,0,nonexistent,0
51,other,married,undergraduate,no,yes,no,app,jul,fri,5,,0,nonexistent,1
51,other,married,undergraduate,no,unknown,unknown,push,jul,fri,3,,0,nonexistent,0
50,self-employed,married,unknown,no,unknown,unknown,app,jul,mon,2,,0,nonexistent,0
38,other,single,undergraduate,no,yes,no,push,jul,mon,2,,0,nonexistent,0
38,other,single,undergraduate,no,yes,no,app,jul,mon,2,,0,nonexistent,0
26,technology,single,undergraduate,no,yes,yes,app,jul,tue,2,,0,nonexistent,0
30,student,single,undergraduate,no,no,no,app,jul,tue,2,13.0,2,failure,1
44,other,divorced,high school,no,no,yes,app,jul,tue,4,,0,nonexistent,0
23,student,single,other,no,no,no,app,jul,tue,6,,0,nonexistent,0
54,other,married,undergraduate,no,no,yes,app,jul,tue,6,13.0,1,success,1
34,other,married,undergraduate,no,no,yes,app,jul,tue,4,,1,failure,0
26,other,single,undergraduate,no,no,yes,app,jul,tue,4,,0,nonexistent,0
54,other,married,undergraduate,no,yes,no,app,jul,tue,2,,1,failure,0
26,technology,single,undergraduate,no,no,yes,app,jul,tue,5,,1,failure,0
27,other,married,undergraduate,no,no,yes,app,jul,tue,6,,1,failure,1
38,education,married,undergraduate,no,no,no,app,jul,tue,5,,0,nonexistent,1
30,student,single,undergraduate,no,no,no,app,jul,tue,3,,0,nonexistent,0
31,other,single,high school,no,no,yes,push,jul,tue,6,,0,nonexistent,0
44,other,divorced,high school,no,no,no,app,jul,tue,5,,0,nonexistent,1
47,other,married,undergraduate,no,no,no,push,jul,tue,9,,0,nonexistent,0
36,other,married,high school,no,no,no,app,jul,tue,6,,0,nonexistent,0
58,education,married,undergraduate,no,no,no,app,jul,wed,6,,1,failure,0
54,unemployed,married,undergraduate,no,yes,yes,app,jul,thu,2,,0,nonexistent,0
41,other,married,high school,no,no,no,app,aug,tue,1,,0,nonexistent,0
32,services,married,high school,no,no,no,app,aug,tue,1,,0,nonexistent,0
61,self-employed,divorced,high school,no,no,no,app,aug,tue,1,,0,nonexistent,0
48,education,married,undergraduate,no,yes,no,app,aug,tue,1,,0,nonexistent,0
42,other,married,undergraduate,no,yes,no,app,aug,tue,1,4.0,1,success,1
61,retired,married,graduate/professional,no,no,no,app,aug,tue,1,,0,nonexistent,1
36,other,single,high school,no,yes,no,app,aug,tue,1,,0,nonexistent,0
31,other,single,undergraduate,no,no,no,app,aug,tue,1,15.0,1,success,0
18,student,single,other,no,yes,no,app,aug,tue,1,,0,nonexistent,1
47,other,divorced,undergraduate,no,yes,yes,app,aug,tue,1,,0,nonexistent,1
52,education,married,undergraduate,no,no,no,app,aug,tue,1,,0,nonexistent,1
29,student,single,high school,no,unknown,unknown,app,aug,tue,1,4.0,3,success,1
64,unemployed,married,undergraduate,no,yes,no,app,aug,tue,1,,2,failure,0
26,technology,single,undergraduate,no,yes,no,app,aug,tue,2,,1,failure,0
51,education,married,undergraduate,no,yes,no,app,aug,tue,1,,0,nonexistent,0
21,student,single,high school,no,yes,yes,app,aug,tue,1,,0,nonexistent,0
51,education,married,undergraduate,no,yes,no,app,aug,tue,1,,0,nonexistent,1
21,student,single,high school,no,no,no,app,aug,tue,1,,1,failure,0
42,technology,single,unknown,no,yes,no,app,aug,tue,1,,1,failure,0
72,retired,divorced,undergraduate,no,no,no,app,aug,tue,1,,0,nonexistent,0
72,retired,divorced,undergraduate,no,no,no,app,aug,tue,1,,0,nonexistent,0
34,technology,single,graduate/professional,no,yes,no,app,aug,tue,1,,0,nonexistent,0
24,student,single,high school,no,yes,no,app,aug,tue,1,,0,nonexistent,0
17,student,single,unknown,no,yes,no,app,aug,wed,3,4.0,2,success,0
34,technology,single,graduate/professional,no,no,no,app,aug,wed,1,,0,nonexistent,1
59,other,married,high school,no,yes,no,app,aug,wed,2,2.0,1,success,1
34,technology,single,graduate/professional,no,no,no,app,aug,wed,1,,0,nonexistent,1
40,other,married,undergraduate,no,no,no,app,aug,wed,2,,1,failure,0
37,technology,married,graduate/professional,no,yes,no,app,aug,wed,1,,0,nonexistent,1
57,technology,married,high school,no,yes,yes,app,aug,wed,2,4.0,1,success,1
59,other,married,high school,no,yes,no,app,aug,wed,1,,0,nonexistent,1
52,education,married,undergraduate,no,no,no,app,aug,wed,1,,1,failure,0
46,unknown,married,unknown,no,no,yes,app,aug,wed,2,,0,nonexistent,0
43,services,divorced,other,no,yes,no,app,aug,wed,3,,0,nonexistent,0
27,education,single,undergraduate,no,yes,no,app,aug,wed,1,,0,nonexistent,0
20,student,single,high school,no,no,yes,app,aug,wed,1,,0,nonexistent,1
59,retired,married,unknown,no,unknown,unknown,app,aug,wed,1,,0,nonexistent,0
32,services,single,high school,no,yes,yes,app,aug,wed,1,4.0,2,success,1
37,other,married,high school,no,no,no,app,aug,wed,2,,1,failure,1
39,trade,married,other,no,no,no,app,aug,wed,1,,0,nonexistent,1
59,retired,divorced,undergraduate,no,yes,yes,app,aug,wed,1,,0,nonexistent,0
45,unemployed,divorced,other,no,yes,no,app,aug,wed,1,,0,nonexistent,0
45,unemployed,divorced,other,no,no,yes,push,aug,wed,1,,0,nonexistent,0
46,other,married,high school,no,no,no,push,aug,wed,2,,0,nonexistent,1
59,retired,married,unknown,no,no,no,app,aug,wed,2,,1,failure,1
43,services,divorced,other,no,yes,no,push,aug,wed,2,,0,nonexistent,0
37,technology,married,graduate/professional,no,no,no,app,aug,wed,3,4.0,2,success,1
56,business,married,high school,no,yes,no,app,aug,wed,5,,1,failure,0
42,unemployed,married,unknown,no,no,no,app,aug,thu,4,,0,nonexistent,1
46,trade,married,graduate/professional,no,no,no,app,aug,thu,5,,0,nonexistent,0
31,other,single,undergraduate,no,no,no,app,aug,thu,2,,0,nonexistent,0
37,other,married,undergraduate,no,no,no,app,aug,thu,1,,0,nonexistent,0
52,retired,divorced,undergraduate,no,yes,yes,app,aug,thu,2,4.0,1,success,1
70,retired,married,other,unknown,yes,no,app,aug,thu,1,,0,nonexistent,0
32,technology,married,undergraduate,no,no,yes,app,aug,thu,4,,0,nonexistent,1
63,retired,married,other,no,no,no,push,aug,thu,3,,0,nonexistent,0
42,unemployed,married,unknown,no,yes,no,push,aug,thu,7,,0,nonexistent,0
52,technology,married,graduate/professional,no,no,no,app,aug,thu,6,,0,nonexistent,0
57,education,married,undergraduate,no,yes,no,app,aug,thu,4,,0,nonexistent,0
60,self-employed,divorced,undergraduate,no,no,no,app,aug,thu,2,,0,nonexistent,0
59,retail,married,other,no,yes,no,app,aug,thu,6,,0,nonexistent,0
